Book,Exam,Number,ID,Subject,Topic,Question,OptionA,OptionB,OptionC,OptionD,OptionE,CorrectAnswer,Explanation
,,,,Nervous System,Surgery,A 40-year-old woman with bitemporal hemianopia and hyperprolactinemia is diagnosed with a pituitary adenoma. What is the preferred surgical approach?,Craniotomy,Frontal approach,Temporal approach,Transsphenoidal (via sphenoid sinus),None of them,D,"Transsphenoidal approach -> minimally invasive, avoids brain retraction. Access through sphenoid sinus to remove adenomas in sella turcica."
,,,,Nervous System,Surgery,A man sustained a head injury and subsequently underwent brain surgery. Extra precautions should be taken to prevent which lethal complication?,Pulmonary embolism,Air embolism,Fat embolism,Hemorrhage,None of them,B,"During brain or neck surgery, especially in the head-up position where venous pressure is low, a negative pressure gradient can allow air to be sucked into open veins of the surgical field. This is known as a Venous Air Embolism (VAE) and is a known, rapidly lethal complication of neurosurgery."
,,,,Nervous System,Surgery,"A patient present in ER after head injury on neurological examination he opens his eyes on pain stimulus, and can localize pain and producing incomprehensible sounds, calculate the GCS score of this patient?",9,10,11,7,8,A,E2 M5 V2
,,,,Nervous System,Surgery,A young adult with a head injury develops a rapidly expanding lens-shaped hematoma on CT scan of the head. Which vessel is most likely ruptured?,Anterior cerebral artery,Middle meningeal artery,Posterior cerebral artery,Bridging veins,Basilar artery,B,"<span style=""color: #2e7d32""><b>Option B Correct</b></span><br>A <b>Lens-Shaped (Biconvex)</b> hematoma is an <b>Epidural Hematoma</b>. It is classically caused by rupture of the <b>Middle Meningeal Artery</b> at the pterion following skull fracture."
,,,,Nervous System,Surgery,An RTA patient is assessed upon arrival at ER. They respond to a painful stimulus with incomprehensible words and exhibits limb withdrawal to pain. Assuming their eyes do not open spontaneously. What is the patient GCS score?,7,8,9,10,11,A,"The GCS is calculated as Eyes (1, no opening) + Verbal (2, incomprehensible) + Motor (4, withdrawal to pain) = 7."
,,,,Nervous System,Surgery,"During a posterior surgical approach to the spinal canal (laminectomy), which structure is removed first to expose the vertebral canal?",Intervertebral disc,Spinous process,Transverse process,Vertebral body,None,B,"<span style=""color: #2e7d32""><b>Option B Correct</b></span><br>In a standard posterior laminectomy, the surgeon approaches from the back. The <b>Spinous Process</b> is the most posterior bony structure and is typically removed (along with the lamina) to unroof the spinal canal and expose the spinal cord.<br><br><b>Option A & D:</b> The Disc and Vertebral Body are anterior to the spinal cord."
,,,,Nervous System,Surgery,"In the Glasgow Coma Scale, the highest eye-opening response score is:",4,3,2,1,None of them,A,4 = Spontaneous.
,,,,Nervous System,Surgery,"When calculating the GCS, what is verbal score given to a patient who is able to speak but is clearly confused?",1,2,3,4,None of them,D,"On the GCS Verbal scale, a score of 4 is given for confused speech (patient talks, but is disoriented)."
,,,,Breast,Surgery,"36-year-old female with bilateral breast swellings, and suffers from cyclical breast pain that worse pre-menstrually. Ultrasound shows diffuse hyperechoic changes. What is the likely diagnosis?",Fibrocystic disease,Invasive ductal carcinoma,Paget's disease,Breast CA,None of them,A,"Fibrocystic change is the most common cause of cyclical mastalgia and palpable, bilateral nodularity, with imaging showing characteristic cystic and fibrous changes."
,,,,Breast,Surgery,"A 24-year-old woman presents with a 1.5 cm, painless, firm, well-circumscribed breast lump discovered incidentally. It is non-tender, rubbery, and moves freely under the skin; ultrasound shows a homogeneous, oval lesion with smooth margins. Which is the most likely diagnosis?",Invasive ductal carcinoma,Fibroadenoma,Phyllodes tumour,Fat necrosis,Mammary papilloma,B,"<span style=""color: #2e7d32""><b>Option B Correct</b></span>
 
 **Fibroadenoma** is the most common benign breast mass in young women (<30). It presents as a firm, non-tender, rubbery, mobile mass (""Breast Mouse""). Ultrasound features of a homogeneous, oval, circumscribed mass are classic.
 
 <b>Option A:</b> Invasive Ductal Carcinoma is typically irregular, fixed, hard, and spiculated.
 
 <b>Option C:</b> Phyllodes tumors are larger, rapidly growing, and often lobulated.
 
 <b>Option D:</b> Fat necrosis is associated with trauma and may show calcifications."
,,,,Breast,Surgery,A 30-year-old female has a palpable mass in right upper outer quadrant of breast and an ipsilateral palpable axillary lymph node. An ultrasound has been performed. What is the next step to confirm the diagnosis?,FNAC,Tru Cut biopsy,Mammography,Excisional biopsy,None of them,B,"To confirm a suspicious mass, Core Needle Biopsy (Tru-Cut) is the gold standard because it provides a sufficient tissue sample for both diagnosis and assessment of prognostic markers (ER, PR, HER2)."
,,,,Breast,Surgery,A 35-year-old female with a history of smoking presents with greenish discharge from nipples and nipple retraction examination. This common benign condition is?,Breast CA,Intraductal Ca,Duct Ectasia,Carcinoma in situ,None of them,C,"Mammary Duct Ectasia (Periductal Mastitis) is a benign inflammatory condition often seen in smokers, characterized by dilation of subareolar ducts and a thick, sticky, multicolored (often greenish), multi-duct discharge."
,,,,Breast,Surgery,"A 35-year-old woman presents with a 1.2 x 2cm breast lump. There are no other clinical signs, but she has a family history of BRCA1 mutation. What is the next step in management?",Radical mastectomy,Ask her to follow up and brief exam,Breast reconstructive surgery,Lumpectomy with biopsy,None,D,"<span style=""color: #2e7d32""><b>Option D Correct</b></span>
 
 Despite the high-risk family history, the definitive management of a new palpable mass is to establish a tissue diagnosis. **Excisional Biopsy (Lumpectomy)** or Core Needle Biopsy is required to determine if the lump is malignant before planning major surgery like mastectomy.
 
 <b>Option A:</b> Radical mastectomy is a treatment for proven cancer, not a diagnostic step for a small lump. Prophylactic mastectomy is an option for BRCA carriers *after* counseling, but the current lump needs diagnosis first."
,,,,Breast,Surgery,A 35-year-old woman presents with unilateral bloody discharge. Histology of the lesion shows Papillary fronds with a fibrovascular core. What is the most likely diagnosis?,Ductal Carcinoma in situ,Intraductal Papilloma,Fibroadenoma,Phyllodes tumor,None,B,"<span style=""color: #2e7d32""><b>Option B Correct</b></span>
 
 **Intraductal Papilloma** is the most common cause of bloody nipple discharge in women under 50. Histologically, it consists of branching **papillary fronds** with a fibrovascular core lined by epithelial and myoepithelial cells.
 
 <b>Option A:</b> DCIS can cause discharge but shows malignant cells, not benign fibrovascular cores.
 
 <b>Option C:</b> Fibroadenoma is a solid stromal/epithelial nodule, not papillary."
,,,,Breast,Surgery,"A 54-year-old presented with bloody discharge from the nipple. On examination, there is no obvious palpable lump in the breast, although she has a complaint of itching and dryness over the nipple. Which of the following investigations will you advise her?",Mammogram,Punch biopsy,MRI,Trucut biopsy,Ultrasound,A,"<span style=""color: #2e7d32""><b>Option A Correct</b></span>
 
 In a woman >35 years with nipple discharge (suspicious for ductal carcinoma or papilloma) and skin changes (Paget's disease indicated by itching/dryness), Diagnostic Mammography is the standard first-line imaging to look for underlying calcifications or masses.
 
 <b>Option E:</b> Ultrasound is used adjunctively but Mammogram is primary for screening/diagnosis in this age group.
 
 <b>Option B:</b> Punch biopsy of the nipple skin would confirm Paget's, but Mammogram is needed to evaluate the underlying breast parenchyma first/concurrently."
,,,,Breast,Surgery,A female patient underwent a mastectomy which was extended up to the medial axillary wall. Which of the following is the most common complication associated with this procedure?,Lymphedema of the arm,Winging of scapula,Phrenic nerve damage,Brachial plexus of arm,Axillary vessels injury,B,"<span style=""color: #2e7d32""><b>Option B Correct</b></span>
 
 The ""medial axillary wall"" is formed by the Serratus Anterior muscle. Dissection in this area places the Long Thoracic Nerve at high risk. Damage to this nerve leads to Winging of the Scapula.
 
 <b>Option A:</b> Lymphedema is a common long-term complication of axillary lymph node clearance but is related to lymphatic disruption, not specifically the ""medial wall"" dissection.
 
 <b>Option C, D, E:</b> These structures are less likely to be injured in a standard medial wall dissection compared to the Long Thoracic Nerve."
,,,,Breast,Surgery,A female patient with a history of breast abscess that was treated with incision and drainage. Now presents with yellow greenish discharge from the Peri areolar region that stains her clothes. What is the most probable reason for chronic discharge?,Duct ectasia,Duct fistula,Paget's disease,Duct papilloma,None of them,B,"A duct fistula (also known as a mammary duct fistula or Zuska's disease) is a chronic, non-healing tract connecting a major duct to the skin, resulting in persistent, purulent or discolored discharge, often preceded by an abscess."
,,,,Breast,Surgery,A patient underwent radical mastectomy with level III axillary clearance followed by radiotherapy. Which of the following is the most common complication of this procedure?,Lymphedema of the arm,Limited movement of shoulder,Phrenic nerve damage,Brachial plexus of arm,None,A,"<span style=""color: #2e7d32""><b>Option A Correct</b></span>
 
 **Lymphedema** of the ipsilateral arm is a classic and significant long-term complication of axillary lymph node dissection (ALND), especially when combined with radiotherapy. It results from the disruption of lymphatic drainage.
 
 <b>Option B:</b> Limited movement can occur but is usually managed with physiotherapy; Lymphedema is more persistent and pathological.
 
 <b>Option C, D:</b> Nerve damage is a risk but less common than edema."
,,,,Breast,Surgery,Older woman presents with bloody nipple discharge from 3 o'clock position. Mammogram normal. Most likely diagnosis?,Intraductal carcinoma,Intraductal papilloma,Breast abscess,Paget's disease,None of them,B,Bloody discharge + normal mammogram + central duct -> Intraductal papilloma (benign). Intraductal carcinoma -> usually mass seen on imaging.
,,,,Breast,Surgery,Peau d'orange appearance of the breast occurs in malignancy of the breast due to distortion of:,Lobules of Breast,Suspensory Ligaments of Breast,Lymphatics of Breast,Longitudinal Ligament of Breast,None,B,"<span style=""color: #2e7d32""><b>Option B Correct</b></span>
 
 **Peau d'orange** (orange peel skin) is caused by cutaneous edema due to the blockage of dermal **lymphatics** by cancer cells. The pitting/dimpled appearance is created because the edematous skin is tethered by the **Suspensory Ligaments of Cooper**, which do not stretch, causing the follicles to appear deep (like an orange peel). [Note: While lymphatic blockage is the *cause* of the edema, the *appearance* relies on the ligaments].
 
 <b>Option C:</b> Lymphatic blockage is the *underlying* physiology, but B is the structure causing the *distortion/dimpling* effect."
